preference,cost,prepTime
-15.670375036265394,12.889624963734608,352.4296249637346
-103.95854742969615,27.63145257030384,834.6414525703038
-60.48612288289733,44.423877117102656,72.01387711710267
-46.68395591920304,34.896044080796955,67.21604408079696
-128.48499317184232,34.13500682815769,514.8150068281577
-17.699358545907955,12.350641454092049,414.50064145409203
-63.52035173024317,39.93964826975683,115.47964826975684
-111.96080786799617,38.26919213200385,469.9391921320038
-114.09646321184233,35.7035367881577,499.80353678815766
-89.38460746491924,22.39539253508076,726.7153925350808
-62.17622292665001,15.293777073349993,664.52377707335
-32.10387035165001,13.73612964834999,521.59612964835
-99.29946170624146,26.120538293758532,774.7005382937585
-66.89153887896988,42.19846112103012,95.50846112103012
-103.95854742969615,27.63145257030384,834.6414525703038
-107.82462580165001,42.875374198349995,294.67537419834997
-83.52882945741925,20.91117054258076,711.6711705425807
-109.72457734515001,33.575422654849994,584.57542265485
-109.72457734515001,33.575422654849994,584.57542265485
-105.78208411415001,37.88791588584999,239.71791588585
-93.56434794568848,23.425652054311527,716.8356520543115
-99.29946170624146,26.120538293758532,774.7005382937585
-98.19256098665002,24.897439013349995,474.60743901335
-52.067809533532746,21.452190466467247,224.13219046646725
-89.80651410165,23.463485898349994,669.59348589835
-36.1680436071299,29.6119563928701,109.1319563928701
-92.09819301703462,25.26180698296538,439.40180698296535
-47.70268757866549,31.997312421334513,102.99731242133451
-24.681206547174845,14.68879345282516,349.4187934528252
-121.08102498915001,44.12897501084999,349.71897501085
-65.7701380229,19.11986197709999,370.0298619771
-76.93360613915,16.42639386084999,414.96639386084996
-85.25000950768141,21.859990492318577,566.6499904923186
-42.60835104785438,29.611648952145618,124.09164895214562
-49.20161913554174,35.15838086445826,90.09838086445826
-60.734256410400015,18.16574358959999,264.66574358959997
-128.48499317184232,34.13500682815769,514.8150068281577
-29.244601778573088,13.045398221426915,486.4553982214269
-28.024355279276776,22.485644720723222,144.97564472072324
-106.53320789934233,27.896792100657688,554.8667921006577
-79.95980950887393,18.21019049112607,629.6401904911261
-107.43868039068849,36.89131960931152,419.8613196093115
-57.95717593253361,23.08282406746639,241.6428240674664
-123.20269690415003,36.31730309585,494.89730309584996
-72.11107771415001,22.93892228584999,379.58892228585
-67.6923507729,20.017649227099994,402.0076492271
-46.005812851158154,26.494187148841846,135.29418714884184
-79.95980950887393,18.21019049112607,629.6401904911261
-69.42113958011154,24.42886041988846,289.37886041988844
-60.27028559444906,28.019714405550936,169.82971440555093
-88.21140639165003,23.79859360834999,509.68859360835
-18.504806765621662,14.205193234378342,399.49519323437835
-76.36633170415,21.82366829584999,389.73366829585
-102.13549711415001,26.34450288584999,359.66450288584997
-77.49241117665001,18.49758882334999,519.6075888233499
-73.7468011285731,24.98319887142692,299.5531988714269
-35.739292092213695,15.440707907786308,313.0607079077863
-121.08102498915001,44.12897501084999,349.71897501085
-72.33212310522289,26.677876894777103,254.5678768947771
-33.48204549493449,16.267954505065507,304.9179545050655
-28.16221085389347,20.54778914610653,164.63778914610654
-107.44122114876645,42.22877885123354,424.75877885123356
-90.46805109100465,34.10194890899535,275.03194890899533
-83.24406110481215,19.325938895187853,556.6559388951879
-20.670556131187038,12.719443868812963,509.42944386881294
-66.61739731415001,16.062602685849992,459.58260268584996
-64.08040259790002,21.17959740209999,342.6195974021
-54.59124742896988,29.08875257103012,160.4087525710301
-53.51887830270974,28.761121697290267,160.38112169729027
-84.77922266415001,30.980777335849993,219.92077733585
-31.49053126415001,14.33946873584999,459.70946873585
-25.99502735165001,12.754972648349991,494.40497264835
-56.86952292665001,26.610477073349994,209.03047707335
-81.7493779472946,31.360622052705388,159.5506220527054
-48.64597877915001,19.87402122084999,214.95402122085
-48.792853464877574,36.287146535122424,82.10714653512242
-20.249923728573087,12.640076271426913,504.4500762714269
-88.84004027838076,30.449959721619248,289.55995972161924
-91.39536385549616,25.81463614450384,384.7046361445038
-102.78349656126542,27.59650343873461,563.0165034387346
-54.56062126220621,34.7293787377938,109.83937873779381
-42.60835104785438,29.611648952145618,124.09164895214562
-84.5061850528425,24.113814947157486,354.4938149471575
-46.04126572248226,16.31873427751774,185.15873427751774
-30.10759667665001,15.802403323349992,299.59240332334997
-79.23745648588078,30.012543514119223,194.76254351411922
-47.64166917722693,24.418330822773072,172.75833082277308
-66.74504152673994,27.034958473260055,205.05495847326006
-122.43466203876541,35.81533796123462,494.8653379612346
-81.76352780357307,27.216472196426913,299.7364721964269
-60.7652942625236,26.584705737476387,284.73470573747636
-78.92640255165001,25.623597448349997,314.37359744835
-89.44085178783872,31.569148212161288,259.7591482121613
-90.52696431703461,29.96303568296538,339.5730356829654
-76.56423171165001,25.48576828834999,324.43576828835
-80.64766298241923,26.342337017580764,334.5523370175808
-53.55160270342914,31.868397296570855,116.24839729657086
-99.27805791884478,30.151942081155212,329.8219420811552
-99.25199587338079,36.45800412661923,304.7480041266192
-85.18063196165001,27.819368038349992,319.61936803835
