preference,cost,prepTime
-84.58506268566268,19.72493731433731,185.1149373143373
-62.3264647427251,15.823535257274898,221.8735352572749
-148.0326762889577,33.587323711042295,454.8673237110423
-163.9305447579,37.3994552421,434.6694552421
-123.95752129975753,22.662478700242467,382.64247870024246
-109.08020409687171,24.499795903128273,244.71979590312827
-80.95261503370139,20.0973849662986,172.9473849662986
-118.25800490860108,25.81199509139889,282.6419950913989
-139.47807437014865,26.701925629851335,368.52192562985135
-125.98505123044335,40.72494876955665,175.01494876955664
-170.1575939901649,48.0824060098351,489.6424060098351
-89.97701509451002,17.102984905489983,307.42298490549
-49.60266330308953,15.257336696910468,221.89733669691046
-151.48690662665,37.03309337334999,300.61309337335
-137.48816411415,33.61183588585,339.81183588585
-111.65888882173869,27.891111178261305,211.6411111782613
-192.57945739068848,44.940542609311535,771.9205426093115
-113.4971667716464,34.60283322835358,215.20283322835357
-127.06702065839318,29.992979341606826,234.73297934160684
-72.9297430687729,18.070256931227114,219.77025693122712
-108.08687218664998,27.22312781334999,203.81312781334998
-47.29852527891092,12.171474721089076,285.30147472108905
-72.17769980420161,25.292300195798383,144.72230019579837
-185.17704184780385,42.23295815219615,746.6229581521961
-111.88080070786414,26.40919929213586,234.71919929213587
-69.28198333249729,18.13801666750271,175.21801666750272
-132.45719597915422,22.072804020845737,492.64280402084574
-103.13413661189735,21.25586338810264,287.66586338810265
-109.05751170840142,16.18248829159856,557.6424882915985
-129.35702059460772,18.35297940539228,522.6429794053922
-160.18727200088088,28.942727999119107,549.6127279991191
-95.65867312124766,23.28132687875234,174.64132687875232
-117.35712768575311,25.272872314246875,259.64287231424686
-109.75678544828918,23.663214551710794,262.6432145517108
-124.65004210381728,22.18995789618269,477.7499578961827
-148.25554212665003,37.304457873349996,294.54445787335
-104.33629149205485,22.28370850794514,238.76370850794515
-109.65836375723171,26.591636242768267,211.64163624276827
-104.76075331228607,20.69924668771391,317.6392466877139
-155.02255187664997,36.007448123349995,464.57744812335
-112.73100198928945,40.56899801071058,96.86899801071057
-74.02636872731891,14.353631272681085,469.3736312726811
-102.47267565165,15.29732434834999,502.52732434834996
-154.4311282729,35.108871727099995,359.6688717271
-136.8933852544048,19.226614745595203,527.6066147455952
-165.52694512741925,40.62305487258075,376.77305487258076
-144.2092152131885,30.61078478681153,429.69078478681155
-93.04100977176512,35.72899022823488,87.05899022823488
-123.13652805244507,29.1034719475549,244.6634719475549
-98.29835791467234,14.551642085327645,552.5016420853276
-131.1184528723721,28.13154712762789,294.6815471276279
-109.85911532833353,17.500884671666455,392.64088467166647
-159.36090319193843,39.50909680806153,406.8390968080615
-92.7563898993915,19.87361010060848,302.6436101006085
-144.54534595078465,36.754654049215375,229.65465404921537
-104.85880886514984,23.39119113485014,217.64119113485015
-103.85885225410917,24.961147745890827,204.64114774589083
-134.87967997290002,51.190320027099986,169.9203200271
-143.22473242664998,26.79526757334999,423.57526757335
-54.93230259999052,15.567697400009475,163.26769740000947
-145.91743897290002,34.21256102709999,344.5825610271
-102.86272431560275,16.39727568439723,357.4372756843972
-70.05992734949697,22.79007265050301,132.64007265050301
-63.32640255165,25.773597448349992,129.37359744834998
-152.1114354229,35.55856457709999,351.6885645771
-206.4514998483808,47.358500151619225,774.8485001516192
-89.74626649814527,37.63373350185473,86.85373350185472
-120.90609708197732,25.65390291802265,343.4939029180226
-68.06706949186832,26.022930508131655,104.83293050813165
-155.71921429432265,47.860785705677344,364.88078570567734
-68.50203660165,12.727963398349992,237.39796339835
-121.50478721934464,25.14521278065533,359.4952127806553
-97.5191521718423,17.720847828157684,332.5808478281577
-76.60203660165003,16.61796339834999,237.39796339835
-145.95114683424907,53.628853165750925,211.94885316575093
-87.22631229451001,14.613687705489985,302.37368770549
-114.45994558456562,21.440054415434368,312.64005441543435
-79.58995301540432,17.76004698459569,235.2100469845957
-136.83335322213077,30.986646777869222,259.96664677786924
-188.15953581991923,42.42046418008076,726.7404641800807
-123.90535292460092,17.524647075399045,467.694647075399
-88.93548267574185,19.06451732425815,189.66451732425816
-94.22635020211598,15.223649797884011,382.373649797884
-145.05653162664998,35.11346837334999,308.64346837335
-104.08521370247607,27.174786297523923,115.51478629752393
-86.44363352283449,18.6763664771655,279.7563664771655
-114.85765891685818,41.4623410831418,99.6423410831418
-91.20043573761302,20.90956426238697,249.99956426238697
-77.2656309617735,25.74436903822648,164.83436903822647
-72.41841297665,14.281587023349989,449.48158702335
-131.40865277540001,51.83134722459999,169.8913472246
-157.53720417664996,35.71279582334999,499.56279582335
-97.93491410165,15.89508589834999,442.46508589834997
-147.26526959113815,26.514730408861816,471.7347304088618
-68.62629050184542,14.123709498154579,439.3737094981546
-107.06346302293093,22.30653697706905,254.63653697706906
-139.54200350165002,24.48799649834999,384.55799649835
-165.90952148339545,36.600478516604575,464.69047851660457
-123.75775035379853,37.582249646201475,116.64224964620148
-74.61307049683865,18.816929503161347,200.18692950316134
