preference,cost,prepTime
-189.04545354225377,46.23454645774622,456.75454645774624
-189.04545354225377,46.23454645774622,456.75454645774624
-70.8240405675474,17.395959432452607,109.3759594324526
-83.03325765165,11.96674234834999,586.46674234835
-43.491901309693574,14.098098690306433,257.4080986903064
-109.98946028923393,17.540539710766062,811.610539710766
-95.93167212093425,14.488327879065743,716.5683278790657
-109.98946028923393,17.540539710766062,811.610539710766
-186.95000453203463,41.88999546796538,473.84999546796536
-174.84415940607306,44.38584059392691,353.7558405939269
-144.9068104104,30.62318958959999,271.69318958959997
-51.49635650724426,13.373643492755741,290.3036434927557
-172.20728506823815,40.78271493176184,381.79271493176185
-105.12562476415,16.31437523584999,677.37437523585
-176.18138004482418,27.148619955175825,501.7186199551758
-167.6963795854,37.90362041459999,151.8036204146
-135.27482537982308,21.915174620176916,196.9251746201769
-149.6622841696854,25.95771583031462,296.73771583031464
-178.8462842926115,39.313715707388454,416.75371570738844
-152.82233737664998,28.847662623349986,353.57766262334997
-158.2117862609495,22.198213739050463,446.58821373905045
-59.45787043461674,13.742129565383262,489.64212956538324
-97.16002252884687,17.089977471153126,556.6399774711531
-62.5783082729084,13.121691727091598,504.6216917270916
-122.17285066376294,25.567149336237055,181.62714933623704
-107.24752681415,16.902473185849992,692.45247318585
-183.55786638071606,36.312133619283955,421.6421336192839
-129.3119116879,27.618088312099992,161.68808831209998
-145.94380827290001,32.256191727099996,221.7561917271
-140.18910082491385,31.940899175086138,156.51089917508614
-65.96694933943836,15.603050660561635,304.83305066056164
-165.24017253045363,33.429827469546375,346.65982746954637
-174.09793571703463,36.82206428296537,410.70206428296535
-43.491901309693574,14.098098690306433,257.4080986903064
-100.94560443311359,17.834395566886418,529.5543955668865
-142.50665044134212,20.653349558657887,376.69334955865787
-88.61212080759123,14.357879192408763,606.4878791924087
-156.1359839914546,24.8540160085454,373.6640160085454
-131.18799191185144,19.65200808814857,425.61200808814857
-83.68096716414999,14.89903283584999,536.51903283585
-77.95604971415001,13.26395028584999,521.54395028585
-97.12631634306197,19.29368365693803,126.37368365693803
-81.73350740165002,12.496492598349992,586.46649259835
-69.25602801056023,14.033971989439777,309.64397198943976
-132.87410769905387,21.235892300946148,201.92589230094615
-180.98958834030387,39.84041165969614,396.8104116596962
-86.49017937210422,13.679820627895786,641.4098206278958
-164.55857399112537,24.641426008874593,711.6414260088746
-151.07454841696605,35.275451583033956,233.82545158303395
-75.3655200710307,16.67447992896929,224.4344799289693
-145.37800523977504,23.79199476022499,316.721994760225
-159.16725840311557,28.29274159688442,456.6327415968844
-153.59120071040002,35.82879928959999,183.8087992896
-92.16744106687197,15.062558933128024,691.532558933128
-180.98958834030387,39.84041165969614,396.8104116596962
-133.00112355165,20.13887644834999,330.59887644835
-83.03325765165,11.96674234834999,586.46674234835
-169.5981943052601,34.77180569473991,360.60180569473994
-150.64331194470606,34.41668805529395,178.65668805529396
-91.03377700033222,15.76622299966776,482.46622299966776
-179.33979107975378,43.070208920246216,376.7602089202462
-117.1256813204,24.82431867959999,192.6743186796
-159.47626776040002,34.22373223959999,243.6237322396
-85.02640255165001,16.25359744834999,263.37359744835
-124.6005922604,31.87940773959999,156.4994077396
-162.55734755372686,22.652652446273127,576.6426524462731
-127.8817166006357,19.798283399364305,322.1182833993643
-179.33979107975378,43.070208920246216,376.7602089202462
-151.96028615229136,23.259713847708646,336.63971384770866
-172.03068717290003,37.74931282709999,211.6693128271
-171.07177290165004,36.47822709834999,203.62822709834998
-168.6918445386928,25.328155461307198,516.7081554613072
-162.55734755372686,22.652652446273127,576.6426524462731
-90.68086700479786,15.32913299520213,631.5191329952021
-80.86605990165,18.183940098349993,224.53394009835
-163.6581801644481,31.341819835551863,316.64181983555187
-94.85347337599275,18.286526624007244,249.44652662400725
-165.62183673540002,37.26816326459999,136.6781632646
-112.39268868665,18.13731131334999,331.70731131335
-89.12315891415001,14.956841085849991,626.57684108585
-144.48429378716307,22.975706212836943,193.91570621283694
-53.55140129210471,15.538598707895284,179.9485987078953
-98.74915718190103,15.640842818098962,661.6508428180989
-165.62183673540002,37.26816326459999,136.6781632646
-152.42462897664998,27.705371023349986,323.47537102334996
-117.1104413210307,19.62955867896929,179.38955867896928
-52.11035217688449,14.489647823115499,249.6896478231155
-86.79784693915002,14.072153060849988,616.50215306085
-98.74915718190103,15.640842818098962,661.6508428180989
-163.25771014875062,31.082289851249424,243.64228985124942
-87.43718103411445,17.06281896588557,363.46281896588556
-56.209275593941314,13.650724406058679,414.7907244060587
-158.4518666854,35.55813331459999,188.6481333146
-72.91959570591797,18.450404294082027,217.08040429408203
-84.86907449886155,15.190925501138452,509.13092550113845
-113.45669690476404,17.89330309523595,461.643303095236
-147.47977757665004,33.67022242334999,241.62022242335
-100.10000848442384,19.079991515576165,154.39999151557618
-113.45669690476404,17.89330309523595,461.643303095236
-126.02795384082101,18.91204615917898,340.472046159179
